SMILES,design_notes,Catalog ID,designer_institution,design_rationale,design_submission_source_link,designer_name
NCC(N=C(C1CC1)N1)=CC1=O,Fragment libraries: Euopen,Z2832012160,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(NC1c(cccc2)c2OCC1)=O,Fragment libraries: Euopen,EN300-202338,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(NC=C1)=CC1=O,Fragment libraries: Euopen,EN300-254272,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(NCc1ccco1)=O,Fragment libraries: Euopen,STK932209,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(Nc1ccccc1)=O,Fragment libraries: Euopen,CSC000168422,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(Nc1nccs1)=O,Fragment libraries: Euopen,STK497968,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(c(cc1)ccc1Cl)N,Fragment libraries: Euopen,EN300-200563,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(c(cccc1)c1F)O,Fragment libraries: Euopen,EN300-36104,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(C2=NC=CC=C2)CCCC1,Fragment libraries: York3D,Y3D-57,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CC1)C=2C=CN=CC2F,Fragment libraries: Leed3D,Z2522388299,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CC1)c2ccncc2F,Fragment libraries: DSiPoised,Z2522388299,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CCCCC1)N,Fragment libraries: Euopen,EN300-27093,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CCOCC1)C=2C=CC=CC2,Fragment libraries: SpotXplorer,Z361883808,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CCOCC1)c1cccc(F)c1,Fragment libraries: Euopen,Z818727316,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CN(Cc2ccccc2)CC1)O,Fragment libraries: Euopen,EN300-82290,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1(CO)CCOCC1,Fragment libraries: Euopen,EN300-115011,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1=CC(=NO1)C=2C=CC=CC2F,Fragment libraries: Leed3D,Z1198169770,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1=NC=2C=CC=CC2N1,Fragment libraries: Leed3D,Z104479710,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1=NOC(=N1)C=2C=CC=CC2F,Fragment libraries: Leed3D,Z1916655441,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC1c2ncccc2CC1,Fragment libraries: Euopen,Z2507870679,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC=1C=CN2C=CN=C2C1,Fragment libraries: Leed3D,Z1203586731,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC=1N=CC(=CN1)C(F)(F)F,Fragment libraries: Leed3D,Z2235399139,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC=1N=CC=C2C=CC=CC12,Fragment libraries: Leed3D,Z220439492,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCC(CCC1)C1(F)F,Fragment libraries: Euopen,Z2805897440,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCC(N1CCCC1)=O,Fragment libraries: Euopen,EN300-30243,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCC(NC1CCCC1)=O,Fragment libraries: Euopen,EN300-52375,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCC(Nc1ncccc1)=O,Fragment libraries: Euopen,BBL011235,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCC1=CCCCC1,Fragment libraries: Euopen,EN300-21365,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCC1=CCOCC1,Fragment libraries: Euopen,Z1511513665,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCCN1c(cccc2)c2OCC1=O,Fragment libraries: Euopen,Z1262398530,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCCc1cc(O)no1,Fragment libraries: Euopen,CSC000128540,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCCc1ccccc1,Fragment libraries: Euopen,EN300-20467,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCCc1ncc[nH]1,Fragment libraries: Euopen,EN300-1605072,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCCn(cc1)c2c1cccc2,Fragment libraries: Euopen,EN300-11067,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCN(C=CC=C1)C1=O,Fragment libraries: Euopen,EN300-105873,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCN1CCCCC1,Fragment libraries: Euopen,EN300-21749,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCN1CCN(CC1)c2cccc(Cl)c2,Fragment libraries: DSiPoised,Z316901672,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCNC(Nc1ccccc1)=O,Fragment libraries: Euopen,BBL029427,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCNC(c(cc1)ccc1O)=O,Fragment libraries: Euopen,PB444427088,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCNC(c(cccc1)c1F)=O,Fragment libraries: Euopen,STL194212,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCNC(c1cccs1)=O,Fragment libraries: Euopen,Z444349870,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCNc(ncc(Cl)c1)c1Cl,Fragment libraries: Euopen,EN300-40834,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCNc1ccccc1,Fragment libraries: Euopen,EN300-81504,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCOC(C1)C1(F)F,Fragment libraries: Euopen,EN300-269758,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCOc(nccc1)c1Cl,Fragment libraries: Euopen,Z1421528240,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCOc1ccccc1,Fragment libraries: Euopen,EN300-31922,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCc1c[nH]c(cc2)c1cc2F,Fragment libraries: Euopen,STK346906,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCc1cc(O)cnc1,Fragment libraries: Euopen,Z1982493951,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCc1cc2n[nH]cc2cc1,Fragment libraries: Euopen,Z2027049525,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCc1nc(cccc2)c2o1,Fragment libraries: Euopen,EN300-214720,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCc1ncccc1,Fragment libraries: Euopen,EN300-20439,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCCc1nccs1,Fragment libraries: Euopen,EN300-60750,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC[C@@H]1[C@H](C2=CC=CC=C2F)COC1,Fragment libraries: York3D,Y3D-98,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC[C@H](C1)N(Cc2cccs2)C[C@H]1F,Fragment libraries: Euopen,EN300-159390,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc(cc(s1)Cl)c1Cl,Fragment libraries: Euopen,Z1696822384,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc(cc1)ccc1-n1cncc1,Fragment libraries: Euopen,STK873754,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc(cc1)ccc1F,Fragment libraries: Euopen,F0252,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc(cc1)ccc1NC(c1ccco1)=O,Fragment libraries: Euopen,EN300-57544,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc(cc1)ccc1O,Fragment libraries: Euopen,STK502926,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc(cc1)cnc1O,Fragment libraries: Euopen,EN300-79926,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1c(C(F)(F)F)cncc1,Fragment libraries: Euopen,EN300-188645,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1c2OCOc2ccc1,Fragment libraries: Euopen,Z803153534,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc(Br)cnc1,Fragment libraries: Euopen,Z3034471507,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc(CCC2)c2cc1,Fragment libraries: Euopen,Z425449738,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc(Cl)c2OCCCOc2c1,Fragment libraries: Euopen,EN300-13931,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc(OC2CCCCC2)ncc1,Fragment libraries: Euopen,EN300-61876,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc(no1)c2ccccc2F,Fragment libraries: DSiPoised,Z1198169770,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc2ccccc2cc1,Fragment libraries: Euopen,EN300-39736,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc2ccccc2nc1,Fragment libraries: Euopen,STK346965,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cc2ccccc2nc1O,Fragment libraries: Euopen,Z1696869989,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1ccc(CC#N)cc1,Fragment libraries: Euopen,EN300-250196,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1ccc(nc1)n2cncn2,Fragment libraries: DSiPoised,Z234895273,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cccc(CO)c1,Fragment libraries: Euopen,EN300-70112,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cccc(N)c1,Fragment libraries: Euopen,A1431,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cccc(N)n1,Fragment libraries: Euopen,Z2941400813,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1ccccc1OC(F)(F)F,Fragment libraries: DSiPoised,Z169506466,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1cccnc1Oc1cccc(F)c1,Fragment libraries: Euopen,EN300-39419,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1ccn2ccnc2c1,Fragment libraries: DSiPoised,Z1203586731,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1nc(-c(cc2)ccc2F)c[nH]1,Fragment libraries: Euopen,EN300-90182,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCc1nc2ccccc2[nH]1,Fragment libraries: DSiPoised,Z104479710,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
